,id,brand,name_korean,wish_count,review_count,change_percentage,change_value,highest_bid,last_sale_price,lowest_ask,market_price,pricepremium,pricepremium_percentage,total_sales,min_size,max_size,colorway,date_released,gender,local_price,local_price_currency,local_price_with_currency,name,original_price,original_price_currency,original_price_with_currency,style_code
571,35648,Nike,(GS) 나이키 덩크 로우 라이트 본 트로피컬 트위스트,882,8,-2.94118,-10000,200000,330000,370000,330000,241600,273.303,110,225(3.5Y),250(7Y),Light Bone/Tropical Twist-Black-White,2021-06-11T00:00:06Z,kids,88000,KRW,"88,000원",(GS) Nike Dunk Low Light Bone Tropical Twist,70,USD,$70 ,CW1590-003
572,34103,Nike,나이키 x 스팅워터 SB 덩크 로우 매직 머쉬룸,133,5,11.465,36000,300000,350000,499000,350000,188900,117.256,7,230,320,University Red/White,2021-05-10T00:00:00Z,men,157200,KRW,"157,200원",Nike x Stingwater SB Dunk Low Magic Mushroom,125,USD,$125 ,DH7650-600
573,33478,Supreme,슈프림 덩크 티셔츠 헤더 그레이 - 21SS,27,1,6.25,5000,65000,85000,270000,85000,38800,83.9827,5,S,XXL,Heather Grey,2021-04-15T00:00:00Z,streetwear_unisex,47800,KRW,"47,800원",Supreme Dunk T-Shirt Heather Grey - 21SS,38,USD,$38 ,-
574,31001,Nike,(W) 나이키 덩크 로우 그린 스트라이크,121,5,-59.8214,-134000,120000,90000,220000,90000,-29000,-24.3697,7,220,290,Multi-Color/Multi-Color,2021-03-15T00:00:00Z,women,125800,KRW,"125,800원",(W) Nike Dunk Low Green Strike,100,USD,$100 ,DD1503-106
575,29013,Nike,(W) 나이키 덩크 로우 디스럽트 파이어크래커,178,4,3.33333,10000,,310000,300000,310000,117200,60.7884,22,215,290,MULTI-COLOR,2021-01-28T00:00:06Z,women,187600,KRW,"187,600원",(W) Nike Dunk Low Disrupt Firecracker,999,CNY,¥999,DD8478-641
576,30517,Nike,(W) 나이키 덩크 로우 디스럽트 화이트 메탈릭 골드,139,0,2.72109,4000,100000,151000,290000,151000,20500,15.7088,13,215,290,White/White/Metallic Gold,2021-01-25T00:00:00Z,women,138400,KRW,"138,400원",(W) Nike Dunk Low Disrupt White Metallic Gold,110,USD,$110 ,DD9676-100
577,28248,Nike,나이키 x 보데가 덩크 하이 세일 멀티 (프렌즈 & 패밀리),158,3,-27.2727,-150000,450000,400000,890000,400000,247100,161.609,4,225,320,SAIL/MULTI-COLOR-BIRCH-RUSTIC,2020-12-25T00:00:00Z,men,151000,KRW,"151,000원",Nike x Bodega Dunk High Sail Multi (Friends & Family),120,USD,$120 ,CZ8125-100
578,28182,Nike,(W) 나이키 덩크 로우 디스럽트 코파,488,6,12.6087,29000,300000,259000,360000,259000,123900,91.7098,44,215,290,COPA/WHITE-BLACK-METALLIC SILVER,2020-11-01T00:00:00Z,women,138400,KRW,"138,400원",(W) Nike Dunk Low Disrupt Copa,110,USD,$110 ,DD6619-400
579,25853,Nike,(PS) 나이키 x 오프화이트 에어 러버 덩크 그린 스트라이크,49,1,-36.8687,-73000,70000,125000,195000,125000,17400,16.171,3,170,220,BLACK/WHITE-GREEN STRIKE,2020-10-01T00:00:03Z,baby,113200,KRW,"113,200원",(PS) Nike x Off-White Air Rubber Dunk Green Strike,90,USD,$90 ,CW7410-001
580,27982,Nike,(TD) 나이키 x 메디콤 토이 SB 덩크 로우 베어브릭,13,0,50,50000,50000,150000,100000,150000,79000,111.268,2,80,160,BLACK/VACHETTA TAN-WHITE-BLACK,2020-08-22T00:00:00Z,baby,75500,KRW,"75,500원",(TD) Nike x Medicom Toy SB Dunk Low BE@RBRICK,60,USD,$60 ,DC1629-001
581,23826,Nike,나이키 SB 덩크 미드 프레쉬워터,68,0,19.0476,40000,130000,250000,600000,250000,116100,86.7065,2,215,320,Black/White/Black Fresh Water,2020-04-01T00:00:00Z,men,144700,KRW,"144,700원",Nike SB Dunk Mid Freshwater,115,USD,$115 ,CV5474-001
582,29540,Nike,나이키 x 스트레인지러브 SB 덩크 로우 핑크 (스페셜 박스),319,15,,,1500000,2100000,2200000,2100000,1981500,1672.15,1,225,320,PINK/RED-WHITE,2020-02-01T00:00:00Z,men,125800,KRW,"125,800원",Nike x StrangeLove SB Dunk Low Pink (Special Box),100,USD,$100 ,CT2552-800
583,23393,Nike,나이키 SB 덩크 로우 인프라레드 (오렌지 라벨),286,12,5.55556,20000,400000,380000,500000,380000,252900,198.977,52,215,320,White/Cement Grey-Black-Infrared,2020-01-20T23:59:59Z,men,125800,KRW,"125,800원",Nike SB Dunk Low Infrared (Orange Label),100,USD,$100 ,CD2563-004
584,23276,Nike,(TD) 나이키 SB 덩크 로우 레이건 타이다이 블랙,37,2,36.3636,40000,30000,150000,100000,150000,78300,109.205,11,80,160,Black/Black-Orange Flash,2019-12-28T23:59:59Z,baby,75500,KRW,"75,500원",(TD) Nike SB Dunk Low Raygun Tie-Dye Black,60,USD,$60 ,CJ1396-001
585,19695,Nike,나이키 SB 덩크 하이 프로 데저트 카모,46,0,6.42857,9000,,149000,289000,149000,38000,34.2342,3,215,310,Parachute Beige/Black-Ale Brown,2019-03-19T23:59:59Z,men,125800,KRW,"125,800원",Nike SB Dunk High Pro Desert Camo,100,USD,$100 ,BQ6826-200
586,19467,Nike,나이키 SB 덩크 로우 오렌지 레이블,86,2,-12.5,-40000,220000,280000,470000,280000,172600,160.708,2,215,310,Black/White-Black-Gum Light Brown,2019-03-01T23:59:59Z,men,113200,KRW,"113,200원",Nike SB Dunk Low Orange Label,90,USD,$90 ,CD2563-001
587,18021,Nike,나이키 SB 덩크 로우 라이트 크림 썬더스톰,427,5,30.6241,211000,700000,900000,1100000,900000,784300,677.874,5,215,320,Light Cream/Thunderstorm-Black-Light Cream,2018-12-10T23:59:59Z,men,119500,KRW,"119,500원",Nike SB Dunk Low Light Cream Thunderstorm,95,USD,$95 ,BQ6817-200
588,18019,Nike,나이키 SB 덩크 하이 카모,79,1,65.8333,79000,125000,199000,232000,199000,81000,68.6441,3,215,310,Black/White-Iguana,2018-12-10T23:59:59Z,men,125800,KRW,"125,800원",Nike SB Dunk High Camo,100,USD,$100 ,BQ6826-001
589,17273,Nike,나이키 SB 덩크 하이 블랙 바,33,0,29.1457,58000,,257000,259000,257000,115800,82.0113,3,215,310,Black/Black-Dark Grey,2018-10-27T23:59:59Z,men,151000,KRW,"151,000원",Nike SB Dunk High Black Bar,120,USD,$120 ,AH9613-002
590,14768,Nike,나이키 SB 덩크 미드 화이트 위도우,107,1,-8.42912,-22000,230000,239000,400000,239000,110100,85.415,8,215,320,Sail/Gym Red-Fresh Mint,2018-04-20T23:59:59Z,men,125800,KRW,"125,800원",Nike SB Dunk Mid White Widow,100,USD,$100 ,AQ2207-163
591,13874,Nike,나이키 SB 덩크 하이 케빈 브레들리,82,1,-10.0346,-29000,260000,260000,450000,260000,134000,106.349,7,215,310,White/White-University Red,2018-02-08T23:59:59Z,men,138400,KRW,"138,400원",Nike SB Dunk High Kevin Bradley,110,USD,$110 ,AH9613-116
592,13543,Nike,나이키 SB 덩크 로우 데콘 라이트 본,169,1,36.3636,120000,165000,450000,700000,450000,331800,280.711,3,215,310,Light Bone/Light Bone-Summit White-Khaki,2018-01-11T23:59:59Z,men,125800,KRW,"125,800원",Nike SB Dunk Low Decon Light Bone,100,USD,$100 ,AA4275-001
593,12477,Nike,나이키 x 소울랜드 SB 덩크 로우 프라이데이 파트 02,43,0,-27.2727,-45000,,120000,300000,120000,1500,1.26582,2,215,310,Black/Game Royal-White,2017-12-15T23:59:59Z,men,125800,KRW,"125,800원",Nike x Soulland SB Dunk Low FRI.day Part 02,100,USD,$100 ,918288-041
594,24566,Nike,나이키 덩크 SB 로우 에릭 코스턴,66,1,,,,,800000,,,,0,215,320,BLUE RIBBON/METALLIC VEGAS GOLD-VARSITY RED,2017-11-23T00:00:00Z,men,,KRW,,Nike Dunk SB Low Eric Koston,,,,313170-400
595,11924,Nike,나이키 SB 덩크 하이 옵시디언,422,6,-20.5634,-73000,159000,282000,300000,282000,155700,123.278,6,215,320,Obsidian/Obsidian-White-University Red,2017-11-02T23:59:59Z,men,125800,KRW,"125,800원",Nike SB Dunk High Future Court Obsidian,100,USD,$100 ,854851-441
596,11074,Nike,나이키 SB 줌 덩크 로우 프로 서킷 오렌지,708,8,-15,-150000,750000,850000,800000,850000,741000,679.817,6,220,310,Circuit Orange/Circuit Orange-Sail,2017-08-17T23:59:59Z,men,113200,KRW,"113,200원",Nike SB Zoom Dunk Low Pro Circuit Orange,90,USD,$90 ,854866-881
597,10828,Nike,나이키 덩크 로우 CO.JP 왓 더 ,89,3,,,,800000,700000,800000,,,1,215,310,Midnight Navy/Varsity Maize,2017-07-22T23:59:59Z,men,,KRW,,Nike Dunk Low CO.JP What the,,,,AA4414-400
598,10652,Nike,나이키 SB 줌 덩크 로우 프로 바이너리 블루,383,2,0,0,,215000,600000,215000,109200,103.214,6,215,320,Binary Blue/Binary Blue-Hydrogen Blue,2017-07-01T23:59:59Z,men,113200,KRW,"113,200원",Nike SB Zoom Dunk Low Pro Binary Blue,90,USD,$90 ,854866-444
599,9552,Nike,나이키 x 리카르도 티시 덩크 럭스 츄카 화이트 블랙,67,3,89.1892,165000,,350000,500000,350000,45500,14.9425,3,215,310,White/Black,2017-02-10T23:59:59Z,men,314500,KRW,"314,500원",Nike x Riccardo Tisci Dunk Lux Chukka White Black,250,USD,$250 ,910088-101
600,9551,Nike,나이키 x 리카르도 티시 덩크 럭스 츄카 화이트 레드,113,5,10,20000,,220000,400000,220000,-82300,-27.2246,16,215,310,White/Distance Red,2017-02-10T23:59:59Z,men,314500,KRW,"314,500원",Nike x Riccardo Tisci Dunk Lux Chukka  White Red,250,USD,$250 ,910088-100
601,9452,Nike,나이키 x 언더커버 정글 덩크 블랙,98,3,20,50000,,300000,400000,300000,-3800,-1.25082,2,215,320,Black/Black-Loyal Blue,2017-01-28T23:59:59Z,men,314500,KRW,"314,500원",Nike x Undercover SFB Jungle Dunk Black,250,USD,$250 ,910092-001
602,9328,Nike,나이키 덩크 로우 럭스 바체타 탄,14,0,0,0,,150000,604000,150000,-29300,-16.3413,2,220,310,Vachetta Tan/Vachetta Tan,2017-01-04T23:59:59Z,men,176100,KRW,"176,100원",Nike Dunk Low Lux Vachetta Tan,140,USD,$140 ,857587-200
603,9327,Nike,나이키 덩크 럭스 로우 아크틱 오렌지,28,0,65.6371,170000,,429000,400000,429000,262100,157.04,2,220,320,Arctic Orange/Arctic Orange,2017-01-04T23:59:59Z,men,176100,KRW,"176,100원",Nike Dunk Lux Low Arctic Orange,140,USD,$140 ,857587-800
604,8842,Nike,나이키 덩크 로우 플라이니트 컬리지 네이비 퓨어 플래티넘,16,0,-53.5714,-150000,60000,130000,500000,130000,-7400,-5.38574,2,215,310,College Navy/Pure Platinum-Black-Wolf Grey,2017-01-01T23:59:59Z,men,151000,KRW,"151,000원",Nike Dunk Low Flyknit College Navy Pure Platinum,120,USD,$120 ,917746-400
605,28929,Nike,나이키 덩크 로우 블랙,14,0,,,,179000,444000,179000,70000,64.2202,1,225,320,BLACK/WHITE,2017-01-01T00:00:00Z,men,,KRW,,Nike Dunk Low Black,109000,KRW,"109,000원",904234-003
606,8329,Nike,나이키 SB 줌 덩크 로우 프로 카모 리전 그린,248,7,,,350000,350000,699000,350000,244200,230.813,1,215,310,Legion Green/White-Black,2016-12-20T23:59:59Z,men,113200,KRW,"113,200원",Nike SB Zoom Dunk Low Pro Camo Legion Green,90,USD,$90 ,854866-331
607,7414,Nike,나이키 SB 덩크 로우 프로 이셔드 웨어 블루 스파크,131,0,,,650000,,750000,,,,0,230,320,Blue Spark/White-Black,2016-08-01T00:00:00Z,men,119500,KRW,"119,500원",Nike SB Dunk Low Pro Ishod Wair Blue Spark,95,USD,$95 ,819674-410
608,6770,Nike,나이키 덩크 SB 하이 와플,107,6,3.10345,9000,210000,299000,799000,299000,167300,127.031,11,215,320,Gold Star/Gum Light Brown-Classic Brown,2016-04-02T23:59:59Z,men,138400,KRW,"138,400원",Nike Dunk SB High Waffle,110,USD,$110 ,313171-722
609,30762,Jordan,(PS) 조던 4 레트로 덩크 프롬 어보브,3,0,,,,80000,129000,80000,-19000,-19.1919,1,165,220,Midnight Navy/Metallic Gold-Gold Leaf-White,2016-03-25T00:00:00Z,kids,,KRW,,(PS) Jordan 4 Retro Dunk From Above,99000,KRW,"99,000원",308499-425
610,6530,Nike,나이키 덩크 SB 로우 이셔드 웨어 BMW,410,14,-11.3924,-90000,590000,700000,990000,700000,586100,514.574,8,215,320,Deep Royal Blue/Metallic Silver-University Red-Metallic Silver,2016-02-11T23:59:59Z,men,119500,KRW,"119,500원",Nike Dunk SB Low Ishod Wair BMW,95,USD,$95 ,839685-416
611,6515,Nike,나이키 SB 덩크 로우 음양,108,1,,,234000,,899000,,,,0,215,310,Black/White-Black-White,2016-02-10T23:59:59Z,men,125800,KRW,"125,800원",Nike SB Dunk Low Yin Yang,100,USD,$100 ,313170-023
612,6401,Jordan,조던 1 레트로 누보 덩크 프롬 어보브,8,0,,,173000,,500000,,,,0,250,320,Wolf Grey/Gold Leaf-French Blue-White,2016-01-10T00:00:00Z,men,188700,KRW,"188,700원",Jordan 1 Retro High Nouveau Dunk From Above,150,USD,$150 ,819176-009
613,6010,Nike,나이키 SB 덩크 로우 블리치드 데님,56,0,,,,,455000,,,,0,215,310,Midnight Navy/Black-White,2015-12-14T23:59:59Z,men,125800,KRW,"125,800원",Nike SB Dunk Low Bleached Denim,100,USD,$100 ,313170-402
614,5973,Nike,나이키 덩크 SB 로우 네스티 보이즈,155,1,80.7229,670000,700000,1500000,1500000,1500000,1386100,1216.94,3,215,310,Cinncinati Reds,2015-12-04T23:59:59Z,men,113200,KRW,"113,200원",Nike Dunk SB Low Nasty Boys,90,USD,$90 ,304292-610
615,5647,Nike,나이키 덩크 SB 로우 블랙 시멘트,18,0,3.57143,10000,,290000,800000,290000,188200,184.872,2,215,310,black/wolf grey/university red/black,2015-08-15T23:59:59Z,men,113200,KRW,"113,200원",Nike Dunk SB Low Black Cement,90,USD,$90 ,304292-050
616,5588,Nike,나이키 x 컨셉트 덩크 SB 하이 스테인드 글라스,70,1,18.4971,32000,,205000,664000,205000,13700,7.16153,5,215,310,Gym Red/Black-White,2015-07-25T23:59:59Z,men,201300,KRW,"201,300원",Nike x Concepts Dunk SB High Stained Glass,160,USD,$160 ,313171-606
617,5534,Nike,나이키 SB 덩크 로우 아틀라스 35MM 그레이,210,2,-5.26316,-20000,,360000,620000,360000,226000,168.657,4,215,310,Wolf Grey/Wolf Grey-Black-Challenge Red,2015-07-08T23:59:59Z,men,138400,KRW,"138,400원",Nike SB Dunk Low Atlas 35MM Grey,110,USD,$110 ,504750-020
618,5527,Nike,나이키 덩크 SB 하이 파밀리아 블루 ,103,12,,,,,630000,,,,0,220,310,Photo Blue/Tour Yellow-White-University Blue,2015-07-04T23:59:59Z,men,151000,KRW,"151,000원",Nike Dunk SB High Familia Blue,120,USD,$120 ,313171-471
619,23842,Nike,나이키 덩크 하이 컴포트 프리미엄 레드 옥토버,116,10,4.60251,11000,215000,250000,700000,250000,108100,76.1804,13,215,320,LIGHT CRIMSON/LIGHT CRIMSON,2015-06-28T00:00:00Z,men,151000,KRW,"151,000원",Nike Dunk High CMFT Premium Red October,120,USD,$120 ,705433-601
620,5495,Nike,나이키 x 피갈레 덩크 럭스 하이 SP 블랙,62,1,-11.1111,-25000,,200000,299000,200000,17500,9.58904,9,235(US 4.5),320,Black/Black,2015-06-27T23:59:59Z,men,188700,KRW,"188,700원",Nike x Pigalle Dunk Lux High SP Black,150,USD,$150 ,806948-001
621,24252,Nike,나이키 덩크 SB 로우 스파클 오일 스필,34,1,,,120000,,380000,,,,0,215,320,BLACK/WHITE/MULTI-COLOR,2015-05-09T00:00:00Z,men,100600,KRW,"100,600원",Nike Dunk SB Low Sparkle Oil Spill,80,USD,$80 ,304292-091
622,5054,Nike,나이키 덩크 SB 하이 데 라 소울 2015,101,10,5.66038,15000,,280000,400000,280000,101600,56.9507,9,215,320,White/Firefly,2015-02-13T23:59:59Z,men,188700,KRW,"188,700원",Nike Dunk SB High De La Soul 2015,150,USD,$150 ,748751-177
623,25522,Nike,나이키 덩크 하이 럭스 SP 블랙,43,0,10,20000,125000,220000,220000,220000,38300,21.0787,6,220,320,Black/Black,2015-02-12T00:00:00Z,men,188700,KRW,"188,700원",Nike Dunk High Lux SP Black,150,USD,$150 ,718790-001
624,4969,Nike,나이키 덩크 로우 프리미엄 BHM SB 2015,38,0,,,,300000,409000,300000,139400,86.7995,1,215,310,Black/White-Black,2015-01-17T23:59:59Z,men,169800,KRW,"169,800원",Nike Dunk Low Premium BHM SB 2015,135,USD,$135 ,745956-010
625,4752,Nike,나이키 덩크 SB 하이 컨셉 카,35,0,,,160000,180000,269000,180000,44700,33.0377,1,215,310,White/Black,2014-12-13T23:59:59Z,men,151000,KRW,"151,000원",Nike Dunk SB High Concept Car,120,USD,$120 ,313171-103
626,4660,Nike,나이키 SB 덩크 로우 프리미엄 디스포저블,43,5,,,,,450000,,,,0,215,310,Black/Pink Foil-White,2014-11-19T23:59:59Z,men,132100,KRW,"132,100원",Nike SB Dunk Low Premium Disposable,105,USD,$105 ,504750-061
627,23923,Nike,나이키 덩크 하이 컴포트 스네이크스킨,56,6,33.3333,50000,140000,200000,239000,200000,47500,31.1475,8,215,320,BLACK/METALLIC SILVER-SAIL,2014-11-08T00:00:00Z,men,151000,KRW,"151,000원",Nike Dunk High CMFT Snakeskin,120,USD,$120 ,716714-001
628,35269,Nike,(W) 나이키 x 언더커버 덩크 스카이 하이 SP 화이트,7,0,,,,,400000,,,,0,220,290,White/White/White,2014-10-30T00:00:00Z,women,,KRW,,(W) Nike x Undercover Dunk Sky Hi SP White,,,,717122-100
629,34818,Nike,(W) 나이키 x 언더커버 덩크 스카이 하이 SP 블랙,4,0,,,,200000,180000,200000,,,1,220,290,Black/Black/Black,2014-10-30T00:00:00Z,women,,KRW,,(W) Nike x Undercover Dunk Sky Hi SP Black,,,,717122-001
630,29395,Nike,나이키 덩크 하이 프리미엄 쉴드,20,1,,,115000,120000,220000,120000,-31000,-20.5298,1,225,320,Black / Black-Reflective Silver-Medium Grey,2014-10-07T00:00:00Z,men,151000,KRW,"151,000원",Nike Dunk High PRM Shield,120,USD,$120 ,684805-001
631,28146,Nike,나이키 덩크 하이 프리미엄 SB 아카풀코 골드,72,1,-14.2857,-50000,,300000,355000,300000,177900,145.7,2,225,320,Grain/Black-Sandtrap-Bright Mandarin,2014-10-01T00:00:00Z,men,135900,KRW,"135,900원",Nike Dunk High Premium SB Acapulco Gold,108,USD,$108 ,313171-207
632,4421,Nike,나이키 x 브루클린 프로젝트 덩크 하이 프리미엄 SB QS 파파라치,6,0,,,,,1500000,,,,0,230,320,Black/Black-Valiant Red,2014-08-09T23:59:59Z,men,226500,KRW,"226,500원",Nike x BROOKLYN PROJECTS Dunk High Premium SB QS Paparazzi,180,USD,$180 ,707424-026
633,4169,Nike,나이키 SB 덩크 하이 프로 로얄,49,3,10.0478,21000,,230000,250000,230000,116900,103.36,2,215,320,Black/Black-Game Royal,2014-05-01T23:59:59Z,men,119500,KRW,"119,500원",Nike SB Dunk High Pro Royal,95,USD,$95 ,305050-018
634,4157,Nike,나이키 SB 덩크 로우 하키 색,44,3,,,200000,269000,358000,269000,163700,155.461,1,220,320,Multi-Color/Black-White,2014-04-26T23:59:59Z,men,113200,KRW,"113,200원",Nike SB Dunk Low Hackey Sack,90,USD,$90 ,504750-901
635,3973,Nike,나이키 덩크 로우 프리미엄 SB 밸런타인데이 2014,298,5,,,890000,899000,3999000,899000,781800,667.065,1,215,310,University Red/University Red-White,2014-02-14T23:59:59Z,men,123300,KRW,"123,300원",Nike Dunk Low PRM SB Valentine Day 2014,98,USD,$98 ,313170-662
636,3968,Nike,나이키 덩크 로우 프리미엄 SB 스네이크스킨,44,5,,,250000,,559000,,,,0,215,310,Black/Black-University Red,2014-02-13T23:59:59Z,men,123300,KRW,"123,300원",Nike Dunk Low Premium SB Snakeskin,98,USD,$98 ,313170-017
637,3914,Nike,나이키 덩크 SB 하이 차이니즈 뉴 이어,34,1,,,150000,170000,235000,170000,49200,40.7285,1,215,310,University Red/University Red-Metallic Gold,2014-01-18T23:59:59Z,men,135900,KRW,"135,900원",Nike Dunk SB High Chinese New Year,108,USD,$108 ,313171-667
638,45063,Nike,나이키 x 프리미어 SB 덩크 하이 페토스키,17,0,,,,,329000,,,,0,230,320,Dark Charcoal/White-Light Graphite,2014-01-01T00:00:00Z,men,,KRW,,Nike x Premier SB Dunk High Petoskey,,,,645986-010
639,3732,Nike,나이키 x 컨셉트 SB 덩크 하이 어글리 크리스마스 스웨터 그레이 (레귤러 박스),23,2,,,149000,380000,555000,380000,232800,158.152,1,230,320,Grey Heather/Pine Green-University Red,2013-12-07T00:00:00Z,men,163500,KRW,"163,500원",Nike x Concepts SB Dunk High Ugly Christmas Sweater Grey (Regular Box),130,USD,$130 ,635525-036
640,3703,Nike,나이키 SB 덩크 로우 프리미엄 프리머티브 112,49,11,25.3918,81000,,400000,500000,400000,278500,229.218,9,215,320,Metallic Silver/Black-Volt,2013-11-29T23:59:59Z,men,123300,KRW,"123,300원",Nike SB Dunk Low Premium SB Primitive 112,98,USD,$98 ,504750-017
641,3646,Nike,나이키 덩크 하이 센드 헬프 2,23,4,-4.34783,-10000,220000,220000,385000,220000,74400,51.0989,3,215,310,Black/Mortar-Dark Raspberry,2013-10-30T23:59:59Z,men,144700,KRW,"144,700원",Nike Dunk High Send Help 2,115,USD,$115 ,616752-016
642,34664,Nike,나이키 SB 덩크 미드 프로 메이드 포 스케이트,6,0,,,,,270000,,,,0,230,320,OLD ROYAL/BLACK-WHITE,2013-10-01T00:00:00Z,men,135100,KRW,"135,100원",Nike SB Dunk Mid Pro Made for Skate,13650,JPY,"¥13,650",616348-410
643,24198,Nike,나이키 덩크 하이 프리미엄 SP 코코아 스네이크,171,3,-20.3333,-122000,423000,478000,295000,478000,338700,243.144,7,215,320,Black/White-Cocoa,2013-08-31T00:00:00Z,men,138400,KRW,"138,400원",Nike Dunk High Premium SP Cocoa,110,USD,$110 ,624512-010
644,3490,Nike,나이키 덩크 하이 3M 스네이크,88,1,0,0,,210000,250000,210000,82900,65.2242,4,215,310,White/Black-Reflect Silver,2013-08-03T23:59:59Z,men,138400,KRW,"138,400원",Nike Dunk High 3M Snake,110,USD,$110 ,624512-100
645,3380,Nike,나이키 덩크 프리미엄 로우 바이오테크 2013,56,6,7.16846,20000,,299000,499000,299000,187500,168.161,7,215,320,Viotech/Viotech,2013-06-08T23:59:59Z,men,125800,KRW,"125,800원",Nike Dunk PRM Low Viotech 2013,100,USD,$100 ,617069-550
646,34916,Nike,나이키 x 아페쎄 덩크 하이 '08 SP 베이지,39,0,,,,280000,280000,280000,149800,115.054,1,230,320,HAY/HAY,2013-05-01T00:00:00Z,men,124700,KRW,"124,700원",Nike x A.P.C. Dunk High '08 SP Beige,12600,JPY,"¥12,600",607543-220
647,35271,Nike,(W) 나이키 덩크 스카이 하이 시티 FW QS 런던,5,0,,,,,400000,,,,0,220,290,Black/Gorge Green/Sail,2013-03-27T00:00:00Z,women,283100,KRW,"283,100원",(W) Nike Dunk Sky Hi City FW QS London,225,USD,$225 ,598216-001
648,46864,Nike,나이키 x S.P.O.T. x 랜스 마운틴 덩크 SB 로우 블랙 (스페셜 박스),31,1,,,160000,500000,500000,500000,321700,180.426,1,230,320,Black/Metallic Platinum-Cannon,2013-03-02T00:00:00Z,men,188700,KRW,"188,700원",Nike x S.P.O.T. x Lance Mountain Dunk SB Low Black (Special Box),150,USD,$150 ,573901-002
649,25972,Nike,나이키 x S.P.O.T. x 랜스 마운틴 덩크 SB 로우 블랙,74,3,-14.0401,-49000,,300000,509000,300000,110100,57.9779,6,220,320,Black/Metallic Platinum-Cannon,2013-03-02T00:00:00Z,men,188700,KRW,"188,700원",Nike x S.P.O.T. x Lance Mountain Dunk SB Low Black,150,USD,$150 ,573901-002
